"gene_symbol","ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","contrast"
"Tmem268","ENSMUSG00000045917.17",-0.0329895941,4.1779501,-0.659630287,0.514600234,0.983319167,"Geno_at_39"
"Dennd1b","ENSMUSG00000056268.15",0.0329746606,5.87989452,0.893355203,0.378886041,0.983319167,"Geno_at_39"
"Mtf2","ENSMUSG00000029267.17",-0.0329631369,6.82502949,-0.84599463,0.404355382,0.983319167,"Geno_at_39"
"Chmp2b","ENSMUSG00000004843.7",-0.0329330604,4.87626659,-0.78685065,0.437635452,0.983319167,"Geno_at_39"
"Ppp2r3d","ENSMUSG00000093803.3",-0.03292735,5.1268245,-0.728283123,0.472173209,0.983319167,"Geno_at_39"
"Mcoln1","ENSMUSG00000004567.16",-0.0329262565,5.48106106,-0.80144677,0.429271559,0.983319167,"Geno_at_39"
"Nt5c3b","ENSMUSG00000017176.17",-0.0329219863,5.81063193,-0.825710069,0.415586194,0.983319167,"Geno_at_39"
"Mapk8","ENSMUSG00000021936.14",0.0329072671,5.70134672,0.858973153,0.39727076,0.983319167,"Geno_at_39"
"Cdv3","ENSMUSG00000032803.15",0.0328759548,8.17268916,0.768668936,0.44873297,0.983319167,"Geno_at_39"
"Lamtor3","ENSMUSG00000091512.5",-0.0328611583,4.94442939,-0.693969369,0.493121911,0.983319167,"Geno_at_39"
"Gpn3","ENSMUSG00000029464.10",-0.0328327686,5.08825206,-0.808715052,0.425143347,0.983319167,"Geno_at_39"
"Agap2","ENSMUSG00000025422.10",0.0328014996,6.78508557,0.82250234,0.417379781,0.983319167,"Geno_at_39"
"Npepps","ENSMUSG00000001441.13",-0.0327945269,6.98452418,-0.744133724,0.462802478,0.983319167,"Geno_at_39"
"Htatip2","ENSMUSG00000039745.8",-0.0327868786,4.48297489,-0.6501086,0.520645214,0.983319167,"Geno_at_39"
"1500004A13Rik","ENSMUSG00000098912.7",-0.032778894,3.93026516,-0.632923147,0.531652284,0.983319167,"Geno_at_39"
"Hmg20b","ENSMUSG00000020232.17",-0.0327671033,5.76810118,-0.765523937,0.450031861,0.983319167,"Geno_at_39"
"Cdt1","ENSMUSG00000006585.3",0.0327660022,6.60599164,0.817770422,0.420034354,0.983319167,"Geno_at_39"
"Nab1","ENSMUSG00000002881.14",0.03275343,6.8778871,0.913794957,0.368221608,0.983319167,"Geno_at_39"
"Xlr4b","ENSMUSG00000067768.12",-0.0327490277,4.78209346,-0.669834523,0.508164739,0.983319167,"Geno_at_39"
"Fbxl5","ENSMUSG00000039753.16",0.0327276949,5.87906839,0.754616606,0.456451967,0.983319167,"Geno_at_39"
"Cnpy2","ENSMUSG00000025381.3",-0.0327233342,5.0838073,-0.669279852,0.508513409,0.983319167,"Geno_at_39"
"Cep170","ENSMUSG00000057335.11",0.0327149953,6.01146322,0.816672225,0.420651923,0.983319167,"Geno_at_39"
"Wdr53","ENSMUSG00000022787.10",-0.0327093125,3.82530064,-0.663742782,0.512001264,0.983319167,"Geno_at_39"
"Otulin","ENSMUSG00000046034.8",0.032706192,6.40937264,0.689813237,0.495888038,0.983319167,"Geno_at_39"
"Smarce1-ps1","ENSMUSG00000094568.1",0.0326993314,4.53866574,0.66646684,0.510283715,0.983319167,"Geno_at_39"
"Rp9","ENSMUSG00000032239.10",-0.0326923578,5.74646899,-0.848887934,0.402769158,0.983319167,"Geno_at_39"
"Mrps31","ENSMUSG00000031533.4",0.0326916115,4.53817479,0.783922679,0.439325044,0.983319167,"Geno_at_39"
"Ighmbp2","ENSMUSG00000024831.14",-0.0326636719,4.51936031,-0.735001979,0.468132445,0.983319167,"Geno_at_39"
"Kansl2","ENSMUSG00000022992.17",-0.03261985,5.01756814,-0.720194329,0.477064563,0.983319167,"Geno_at_39"
"Sys1","ENSMUSG00000045503.16",-0.0326190889,4.48160546,-0.650412505,0.520451684,0.983319167,"Geno_at_39"
"Gtf2e1","ENSMUSG00000022828.10",0.0326096247,6.00934496,0.767028969,0.449150234,0.983319167,"Geno_at_39"
"Snx12","ENSMUSG00000046032.16",-0.0325944327,6.39572706,-0.884335627,0.383654951,0.983319167,"Geno_at_39"
"Slc35c1","ENSMUSG00000049922.8",-0.0325850923,5.55585071,-0.808141117,0.42546844,0.983319167,"Geno_at_39"
"Zhx3","ENSMUSG00000035877.17",0.0325650812,4.70207488,0.720835021,0.47667607,0.983319167,"Geno_at_39"
"Ercc1","ENSMUSG00000003549.9",0.0325467342,5.06861089,0.753198608,0.457290567,0.983319167,"Geno_at_39"
"Slc33a1","ENSMUSG00000027822.16",-0.0325401276,4.85703257,-0.708699163,0.484065692,0.983319167,"Geno_at_39"
"Rcbtb2","ENSMUSG00000022106.14",-0.0325119052,4.57695798,-0.618680333,0.54086777,0.983319167,"Geno_at_39"
"Dalrd3","ENSMUSG00000019039.14",-0.0324754386,5.09519937,-0.773446735,0.445402377,0.983319167,"Geno_at_39"
"Leprot","ENSMUSG00000035212.14",-0.0324735866,5.5313857,-0.821162478,0.418130378,0.983319167,"Geno_at_39"
"Trnau1ap","ENSMUSG00000028898.15",-0.0324724335,4.70659337,-0.625060737,0.536729116,0.983319167,"Geno_at_39"
"Nek7","ENSMUSG00000026393.10",0.032440606,7.86411797,0.868346496,0.392203359,0.983319167,"Geno_at_39"
"Dhdds","ENSMUSG00000012117.13",-0.0324317151,5.91604667,-0.819476466,0.419076075,0.983319167,"Geno_at_39"
"Tmem106b","ENSMUSG00000029571.14",-0.0323604228,6.23024379,-0.825093965,0.415930314,0.983319167,"Geno_at_39"
"Naxe","ENSMUSG00000028070.7",-0.0323508618,4.69860467,-0.661034016,0.513712311,0.983319167,"Geno_at_39"
"Dcakd","ENSMUSG00000020935.8",0.0323502908,4.66080811,0.742304039,0.463763856,0.983319167,"Geno_at_39"
"Cry1","ENSMUSG00000020038.10",-0.0323473617,6.05051362,-0.8931687,0.37898426,0.983319167,"Geno_at_39"
"Ttc17","ENSMUSG00000027194.16",0.0323472481,5.07470199,0.623386901,0.537813229,0.983319167,"Geno_at_39"
"Hacd2","ENSMUSG00000035376.10",0.0323402252,4.10462215,0.684921569,0.4987317,0.983319167,"Geno_at_39"
"Rnf41","ENSMUSG00000025373.14",-0.0323354371,4.86867099,-0.661004251,0.51373113,0.983319167,"Geno_at_39"
"Cbll1","ENSMUSG00000020659.16",0.0323197833,5.09281127,0.717881872,0.478468265,0.983319167,"Geno_at_39"
"Cnnm3","ENSMUSG00000001138.13",-0.0323050961,5.87584687,-0.905120639,0.372723226,0.983319167,"Geno_at_39"
"Gm5436","ENSMUSG00000042962.5",-0.0322957233,4.49567623,-0.701828911,0.488277842,0.983319167,"Geno_at_39"
"Mmd","ENSMUSG00000003948.17",0.0322935435,5.40911804,0.636065032,0.529630718,0.983319167,"Geno_at_39"
"Kif13b","ENSMUSG00000060012.9",0.0322772517,5.75879255,0.828179106,0.414208908,0.983319167,"Geno_at_39"
"Mapk3","ENSMUSG00000063065.13",-0.0322636237,5.70594942,-0.715119045,0.480148458,0.983319167,"Geno_at_39"
"Pigu","ENSMUSG00000038383.16",0.032234322,5.56842769,0.75747633,0.454763502,0.983319167,"Geno_at_39"
"Gtf3c1","ENSMUSG00000032777.9",0.0322290369,7.26201598,0.929450619,0.360187424,0.983319167,"Geno_at_39"
"Mastl","ENSMUSG00000026779.6",-0.0322263862,5.55811379,-0.757945873,0.454486624,0.983319167,"Geno_at_39"
"Nkap","ENSMUSG00000016409.4",0.0322010691,5.08689964,0.745186772,0.462045803,0.983319167,"Geno_at_39"
"Itga5","ENSMUSG00000000555.8",0.0321804643,4.97252475,0.667871443,0.509399336,0.983319167,"Geno_at_39"
"Tra2b","ENSMUSG00000022858.16",-0.032175259,7.8033096,-0.937335185,0.356185346,0.983319167,"Geno_at_39"
"Pdcd10","ENSMUSG00000027835.11",-0.0321591275,5.36121018,-0.690019665,0.495566415,0.983319167,"Geno_at_39"
"Jmjd4","ENSMUSG00000036819.14",-0.0321499612,4.06090376,-0.683404094,0.499676042,0.983319167,"Geno_at_39"
"Mtmr2","ENSMUSG00000031918.16",0.0321450585,6.13864833,0.856522047,0.398602692,0.983319167,"Geno_at_39"
"Fam8a1","ENSMUSG00000069237.8",-0.0321010067,5.41520653,-0.757428101,0.454791947,0.983319167,"Geno_at_39"
"Nfatc1","ENSMUSG00000033016.16",0.0320903629,7.87355463,0.714457985,0.481218603,0.983319167,"Geno_at_39"
"Nlk","ENSMUSG00000017376.15",-0.0320867313,4.81298597,-0.701333617,0.488582308,0.983319167,"Geno_at_39"
"Ccdc14","ENSMUSG00000022833.7",0.0320699971,4.46625204,0.682095344,0.500491293,0.983319167,"Geno_at_39"
"Ndufa12","ENSMUSG00000020022.17",-0.0320689352,4.95877342,-0.71485537,0.480308987,0.983319167,"Geno_at_39"
"Lrrc8c","ENSMUSG00000054720.12",0.0320506209,8.02045877,0.749066388,0.460195326,0.983319167,"Geno_at_39"
"Slamf6","ENSMUSG00000015314.10",-0.0320490048,4.00589685,-0.646603017,0.522880437,0.983319167,"Geno_at_39"
"Nxt1","ENSMUSG00000036992.10",-0.0320440332,5.04990555,-0.808535842,0.425244841,0.983319167,"Geno_at_39"
"Tgfbr2","ENSMUSG00000032440.13",0.032043985,6.76124689,0.6350292,0.531009872,0.983319167,"Geno_at_39"
"Gpr108","ENSMUSG00000005823.9",-0.0320215079,5.57141882,-0.927034151,0.361419904,0.983319167,"Geno_at_39"
"Zfp146","ENSMUSG00000037029.8",-0.0320094092,5.9238185,-0.85615043,0.398804875,0.983319167,"Geno_at_39"
"Tbc1d31","ENSMUSG00000022364.14",-0.0319821057,4.71228932,-0.659071848,0.514953706,0.983319167,"Geno_at_39"
"Tbpl1","ENSMUSG00000071359.13",-0.0319814919,5.31277727,-0.724707817,0.474331633,0.983319167,"Geno_at_39"
"Mea1","ENSMUSG00000002768.8",-0.0319735584,4.84261346,-0.757444417,0.454782324,0.983319167,"Geno_at_39"
"Rab11fip2","ENSMUSG00000040022.14",0.0319695605,5.33238299,0.78244213,0.440180895,0.983319167,"Geno_at_39"
"Taldo1","ENSMUSG00000025503.5",-0.0319510248,6.30027933,-0.840305583,0.407485784,0.983319167,"Geno_at_39"
"Zpr1","ENSMUSG00000032078.17",0.0319387343,6.4271133,0.830300553,0.413027786,0.983319167,"Geno_at_39"
"Nfe2l1","ENSMUSG00000038615.17",0.0319142866,7.04455258,0.819731921,0.418932704,0.983319167,"Geno_at_39"
"Fastkd2","ENSMUSG00000025962.15",0.0318948686,5.03165203,0.695411334,0.492231162,0.983319167,"Geno_at_39"
"Pde7a","ENSMUSG00000069094.12",0.0318806341,8.60451226,0.936404386,0.356656264,0.983319167,"Geno_at_39"
"Haus3","ENSMUSG00000079555.2",0.0318699606,6.12948711,0.767747719,0.448729564,0.983319167,"Geno_at_39"
"Syap1","ENSMUSG00000031357.3",-0.031866257,5.170384,-0.693399934,0.493473919,0.983319167,"Geno_at_39"
"Pcmtd2","ENSMUSG00000027589.14",-0.0318521672,6.21921079,-0.72976318,0.471281361,0.983319167,"Geno_at_39"
"Prnp","ENSMUSG00000079037.9",-0.0318237456,7.33593898,-0.841755535,0.406686508,0.983319167,"Geno_at_39"
"Diaph2","ENSMUSG00000034480.18",0.0318176157,6.81358759,0.869152752,0.391769415,0.983319167,"Geno_at_39"
"Sp2","ENSMUSG00000018678.13",0.0318030972,5.52750092,0.819515919,0.419053931,0.983319167,"Geno_at_39"
"Calr","ENSMUSG00000003814.8",-0.0317681897,9.48895948,-0.897707345,0.376598714,0.983319167,"Geno_at_39"
"Pramef8","ENSMUSG00000046862.14",0.0317632076,4.78126606,0.613651695,0.544141378,0.983319167,"Geno_at_39"
"Ids","ENSMUSG00000035847.15",-0.0317441913,4.76615191,-0.704612938,0.486568456,0.983319167,"Geno_at_39"
"Lcp2","ENSMUSG00000002699.13",0.0317409095,8.56234576,0.869597702,0.391530065,0.983319167,"Geno_at_39"
"Coil","ENSMUSG00000033983.14",0.0317307871,4.55395201,0.76122772,0.45255419,0.983319167,"Geno_at_39"
"Tex30","ENSMUSG00000026049.11",0.0317170271,4.94635013,0.644606545,0.524155735,0.983319167,"Geno_at_39"
"Rsl24d1","ENSMUSG00000032215.15",0.0317087463,6.17039752,0.819453532,0.419088948,0.983319167,"Geno_at_39"
"Elof1","ENSMUSG00000013822.7",-0.0316999812,5.53050644,-0.642562895,0.525462904,0.983319167,"Geno_at_39"
"Zc3h13","ENSMUSG00000022000.11",-0.0316905117,6.87266339,-0.838931571,0.408244107,0.983319167,"Geno_at_39"
"Gm14303","ENSMUSG00000081344.5",-0.0316899634,7.67782468,-0.706435974,0.485999225,0.983319167,"Geno_at_39"
"Rabac1","ENSMUSG00000003380.11",-0.0316814958,5.72028415,-0.677909703,0.503103598,0.983319167,"Geno_at_39"
"Cipc","ENSMUSG00000034157.12",-0.031677821,5.35182371,-0.782673434,0.440047121,0.983319167,"Geno_at_39"
"Oip5","ENSMUSG00000072980.3",-0.0316738624,4.66377534,-0.612973045,0.544583966,0.983319167,"Geno_at_39"
"Rbm3","ENSMUSG00000031167.16",-0.0316670023,7.17539717,-0.795254621,0.432807808,0.983319167,"Geno_at_39"
"Washc3","ENSMUSG00000020056.16",-0.0316638913,4.90696557,-0.676149179,0.504204619,0.983319167,"Geno_at_39"
"Pdzd11","ENSMUSG00000015668.13",-0.031659596,4.91654744,-0.642982029,0.525194672,0.983319167,"Geno_at_39"
"Dennd1a","ENSMUSG00000035392.17",0.0316571282,5.11337872,0.757907432,0.454509288,0.983319167,"Geno_at_39"
"Surf2","ENSMUSG00000014873.15",-0.0316425172,5.22311338,-0.673197327,0.506053686,0.983319167,"Geno_at_39"
"Hps5","ENSMUSG00000014418.16",-0.0316421821,5.45955867,-0.745857216,0.461646767,0.983319167,"Geno_at_39"
"Nck1","ENSMUSG00000032475.15",-0.0316184147,5.17994331,-0.623070798,0.538018092,0.983319167,"Geno_at_39"
"Grpel1","ENSMUSG00000029198.3",-0.0316153308,6.0240878,-0.820650591,0.418417359,0.983319167,"Geno_at_39"
"Trp53inp1","ENSMUSG00000028211.11",-0.0316066359,8.96322233,-0.780551471,0.441841575,0.983319167,"Geno_at_39"
"Samhd1","ENSMUSG00000027639.16",0.0315918927,9.57798389,0.816239098,0.421476011,0.983319167,"Geno_at_39"
"Exoc1","ENSMUSG00000036435.13",0.0315914114,6.22845188,0.912586168,0.368846778,0.983319167,"Geno_at_39"
"Abhd16a","ENSMUSG00000007036.15",-0.0315776723,4.9344691,-0.766438723,0.449495869,0.983319167,"Geno_at_39"
"Aurka","ENSMUSG00000027496.15",-0.031563283,6.3320061,-0.688353707,0.496599526,0.983319167,"Geno_at_39"
"L2hgdh","ENSMUSG00000020988.9",0.0315491392,4.32463327,0.610025134,0.546508657,0.983319167,"Geno_at_39"
"Mcat","ENSMUSG00000048755.9",-0.0315320288,4.16904352,-0.621387403,0.539109781,0.983319167,"Geno_at_39"
"Eogt","ENSMUSG00000035245.12",0.0315310196,4.90259623,0.631332051,0.532677601,0.983319167,"Geno_at_39"
"Uqcc1","ENSMUSG00000005882.18",-0.0315246483,5.03236088,-0.843876256,0.405519247,0.983319167,"Geno_at_39"
"Sfswap","ENSMUSG00000029439.14",0.0314958187,6.90779066,0.940123916,0.354776913,0.983319167,"Geno_at_39"
"Jtb","ENSMUSG00000027937.15",-0.0314244974,5.3291128,-0.697071802,0.491206562,0.983319167,"Geno_at_39"
"Btbd1","ENSMUSG00000025103.8",-0.0314167882,5.92223472,-0.832314263,0.41190859,0.983319167,"Geno_at_39"
"Taf11","ENSMUSG00000024218.13",-0.031387383,5.21734847,-0.828161332,0.414218813,0.983319167,"Geno_at_39"
"Dbr1","ENSMUSG00000032469.12",-0.0313854794,5.5794752,-0.78428193,0.439117526,0.983319167,"Geno_at_39"
"Urm1","ENSMUSG00000069020.9",-0.0313651228,5.265061,-0.888543265,0.381425461,0.983319167,"Geno_at_39"
"Mrpl2","ENSMUSG00000002767.13",-0.0313166583,5.48982972,-0.771602315,0.446477561,0.983319167,"Geno_at_39"
"Dync1i2","ENSMUSG00000027012.15",0.0313033706,6.88982923,0.88066749,0.385605408,0.983319167,"Geno_at_39"
"Csnk1g3","ENSMUSG00000073563.3",0.0312936343,6.02896496,0.884237499,0.383707046,0.983319167,"Geno_at_39"
"Nagpa","ENSMUSG00000023143.10",-0.0312844027,4.4833774,-0.609109255,0.547107355,0.983319167,"Geno_at_39"
"Tcof1","ENSMUSG00000024613.16",0.0312585899,7.61605835,0.808004276,0.425545973,0.983319167,"Geno_at_39"
"Gm17709","ENSMUSG00000091952.3",-0.0312547328,4.49557159,-0.675519738,0.504598593,0.983319167,"Geno_at_39"
"Atf6b","ENSMUSG00000015461.15",0.0312349536,5.68715377,0.803292571,0.428220874,0.983319167,"Geno_at_39"
"Icmt","ENSMUSG00000039662.16",-0.031229042,6.2460735,-0.797824102,0.431338267,0.983319167,"Geno_at_39"
"Arhgap25","ENSMUSG00000030047.14",-0.0312274199,6.47970842,-0.712986476,0.481447674,0.983319167,"Geno_at_39"
"4930453N24Rik","ENSMUSG00000059920.9",0.0312259932,5.38802546,0.791787828,0.434795363,0.983319167,"Geno_at_39"
"Rnpepl1","ENSMUSG00000026269.14",0.0312098621,6.82912913,0.842156591,0.406465602,0.983319167,"Geno_at_39"
"Tmem201","ENSMUSG00000044700.15",0.0311807043,5.64161908,0.693223484,0.493583024,0.983319167,"Geno_at_39"
"Ccp110","ENSMUSG00000033904.16",0.0311755198,5.93157875,0.657125682,0.516186593,0.983319167,"Geno_at_39"
"Topors","ENSMUSG00000036822.6",-0.0311700158,6.21608489,-0.716705858,0.479183037,0.983319167,"Geno_at_39"
"Shmt2","ENSMUSG00000025403.5",0.031166335,8.06585394,0.933886899,0.357932001,0.983319167,"Geno_at_39"
"Pot1a","ENSMUSG00000029676.15",-0.0311662699,4.96063096,-0.67192062,0.506854587,0.983319167,"Geno_at_39"
"Rcl1","ENSMUSG00000024785.7",0.0311413724,6.07462997,0.789909287,0.435874664,0.983319167,"Geno_at_39"
"Srrt","ENSMUSG00000037364.12",-0.0311390697,8.30777316,-0.659960301,0.515571436,0.983319167,"Geno_at_39"
"Chd2","ENSMUSG00000078671.11",0.0311333597,7.19139977,0.780200688,0.441478502,0.983319167,"Geno_at_39"
"Ptbp2","ENSMUSG00000028134.11",0.0311305665,5.91592519,0.921930037,0.364032302,0.983319167,"Geno_at_39"
"Gm16433","ENSMUSG00000043024.6",-0.0311073894,5.19932515,-0.637294129,0.528841006,0.983319167,"Geno_at_39"
"Marcks","ENSMUSG00000069662.5",0.0310967263,5.60035575,0.634401767,0.530700391,0.983319167,"Geno_at_39"
"Orai1","ENSMUSG00000049686.14",0.0310952781,5.40944501,0.633276692,0.531424599,0.983319167,"Geno_at_39"
"Abcb7","ENSMUSG00000031333.7",0.0310919444,6.14879269,0.764537813,0.450610077,0.983319167,"Geno_at_39"
"Nsun5","ENSMUSG00000000916.15",0.0310818691,4.81100184,0.659676357,0.51457108,0.983319167,"Geno_at_39"
"Got2","ENSMUSG00000031672.8",-0.0310784806,7.40828827,-0.825535027,0.415683945,0.983319167,"Geno_at_39"
"Rpl28","ENSMUSG00000030432.12",0.0310698488,4.32179242,0.651685235,0.519641614,0.983319167,"Geno_at_39"
"Rae1","ENSMUSG00000027509.11",0.0310662207,6.45366308,0.830084699,0.413147868,0.983319167,"Geno_at_39"
"Gon4l","ENSMUSG00000054199.17",0.031064425,5.89838434,0.816615935,0.420683593,0.983319167,"Geno_at_39"
"Ctnnbl1","ENSMUSG00000027649.15",-0.0310499419,5.7795747,-0.748146666,0.460285655,0.983319167,"Geno_at_39"
"Prpf6","ENSMUSG00000002455.14",-0.0310098721,6.84983725,-0.891791038,0.3797103,0.983319167,"Geno_at_39"
"St3gal4","ENSMUSG00000032038.7",0.0310092067,6.43785916,0.759529197,0.453553714,0.983319167,"Geno_at_39"
"Relch","ENSMUSG00000026319.13",0.0309860728,6.00004408,0.791586729,0.434910825,0.983319167,"Geno_at_39"
"Rps8","ENSMUSG00000047675.15",-0.0309841025,8.52190141,-0.732586539,0.470201588,0.983319167,"Geno_at_39"
"Rrp9","ENSMUSG00000041506.15",0.0309488943,5.94928426,0.700659704,0.488996747,0.983319167,"Geno_at_39"
"Katna1","ENSMUSG00000019794.13",-0.0309378685,5.7829404,-0.849533245,0.402415908,0.983319167,"Geno_at_39"
"Zbtb33","ENSMUSG00000048047.3",0.0309321685,5.93715382,0.811477073,0.423580998,0.983319167,"Geno_at_39"
"Gfer","ENSMUSG00000040888.10",0.0309264023,4.60198694,0.616996872,0.541962538,0.983319167,"Geno_at_39"
"Limk2","ENSMUSG00000020451.17",-0.0309077774,5.88723029,-0.641861737,0.525911785,0.983319167,"Geno_at_39"
"Taf5","ENSMUSG00000025049.6",-0.0309011613,5.26416119,-0.702249564,0.488019344,0.983319167,"Geno_at_39"
"Idnk","ENSMUSG00000050002.14",-0.0308972921,5.15667021,-0.728485052,0.472051473,0.983319167,"Geno_at_39"
"Terf1","ENSMUSG00000025925.14",-0.0308968943,5.26222175,-0.846726706,0.403953658,0.983319167,"Geno_at_39"
"Snrpa","ENSMUSG00000061479.15",-0.0308832954,6.57314486,-0.862185172,0.395529625,0.983319167,"Geno_at_39"
"Kbtbd2","ENSMUSG00000059486.11",-0.0308695243,6.061735,-0.68470564,0.498866014,0.983319167,"Geno_at_39"
"Adprhl2","ENSMUSG00000042558.16",-0.0308404141,5.40955303,-0.745927498,0.461604948,0.983319167,"Geno_at_39"
"Ppp2r2d","ENSMUSG00000041769.13",0.0308402403,6.15893303,0.805578668,0.426921742,0.983319167,"Geno_at_39"
"Anapc4","ENSMUSG00000029176.13",0.0308330857,6.27290617,0.919642618,0.365207072,0.983319167,"Geno_at_39"
"Cd164","ENSMUSG00000019818.15",-0.0308175329,7.88710133,-0.937730961,0.355985236,0.983319167,"Geno_at_39"
"Prmt1","ENSMUSG00000109324.2",-0.0307737198,7.75976132,-0.774862325,0.444578229,0.983319167,"Geno_at_39"
"Brd3","ENSMUSG00000026918.16",-0.0307691147,6.94788894,-0.928495012,0.360674484,0.983319167,"Geno_at_39"
"Akap9","ENSMUSG00000040407.18",0.0307625675,7.07091568,0.784611303,0.438927318,0.983319167,"Geno_at_39"
"Rufy3","ENSMUSG00000029291.11",0.0307593132,5.41382842,0.885922586,0.38281309,0.983319167,"Geno_at_39"
"Nek1","ENSMUSG00000031644.19",-0.0307568956,5.43710072,-0.610336548,0.546305168,0.983319167,"Geno_at_39"
"Timm17a","ENSMUSG00000062580.9",0.0307421974,6.11400256,0.863206362,0.394977087,0.983319167,"Geno_at_39"
"Utp14a","ENSMUSG00000063785.12",0.0307395304,6.20510245,0.752206622,0.457877765,0.983319167,"Geno_at_39"
"Uba6","ENSMUSG00000035898.13",0.0307382436,6.44857111,0.939363134,0.355160775,0.983319167,"Geno_at_39"
"Npas4","ENSMUSG00000045903.9",-0.0307340688,4.26164181,-0.633242908,0.531446354,0.983319167,"Geno_at_39"
"Slc12a7","ENSMUSG00000017756.9",-0.030733048,5.4540987,-0.672171092,0.506697406,0.983319167,"Geno_at_39"
"Cfap20","ENSMUSG00000031796.7",0.0307313549,5.81439383,0.883131778,0.384294372,0.983319167,"Geno_at_39"
"Ttc5","ENSMUSG00000006288.8",-0.0306968605,5.77571545,-0.887819875,0.381808166,0.983319167,"Geno_at_39"
"Atp8a1","ENSMUSG00000037685.15",0.0306887102,4.08635845,0.602185354,0.551644432,0.983319167,"Geno_at_39"
"Snx14","ENSMUSG00000032422.18",0.0306742744,4.51057821,0.636790651,0.529164421,0.983319167,"Geno_at_39"
"Taf12","ENSMUSG00000028899.11",-0.0306271215,5.40104892,-0.737336435,0.466733214,0.983319167,"Geno_at_39"
"Pacs2","ENSMUSG00000021143.10",0.030621053,5.46140913,0.7531274,0.457332703,0.983319167,"Geno_at_39"
"Emc1","ENSMUSG00000078517.12",0.0306116159,6.21539846,0.93702199,0.356343754,0.983319167,"Geno_at_39"
"Nsun4","ENSMUSG00000028706.14",0.0306105627,5.42100272,0.741788969,0.464071222,0.983319167,"Geno_at_39"
"Tbc1d22b","ENSMUSG00000042203.8",0.030610041,5.47531847,0.807627977,0.425759226,0.983319167,"Geno_at_39"
"Ndufa7","ENSMUSG00000041881.13",-0.0306042118,5.65776963,-0.798801391,0.430780133,0.983319167,"Geno_at_39"
"Adgrl1","ENSMUSG00000013033.16",0.0306026241,6.81382654,0.83395792,0.410996468,0.983319167,"Geno_at_39"
"Ubqln2","ENSMUSG00000050148.9",0.0305875413,5.3982254,0.690513549,0.495260374,0.983319167,"Geno_at_39"
"Oser1","ENSMUSG00000035399.12",0.0305827785,4.29024934,0.658479863,0.515328556,0.983319167,"Geno_at_39"
"AI597479","ENSMUSG00000010290.7",-0.0305649333,5.2194256,-0.802871037,0.428460685,0.983319167,"Geno_at_39"
"Hdac4","ENSMUSG00000026313.16",-0.0305575515,5.35193364,-0.734992075,0.468138386,0.983319167,"Geno_at_39"
"Entpd6","ENSMUSG00000033068.16",-0.0305529555,4.50838593,-0.601553052,0.552059732,0.983319167,"Geno_at_39"
"Spast","ENSMUSG00000024068.8",0.0305413934,5.99133914,0.90728551,0.371596402,0.983319167,"Geno_at_39"
"Pole4","ENSMUSG00000030042.15",0.0305406665,6.16318714,0.854771606,0.399555611,0.983319167,"Geno_at_39"
"Rnf187","ENSMUSG00000020496.10",-0.0305292255,7.19856448,-0.83055291,0.412887426,0.983319167,"Geno_at_39"
"Chchd1","ENSMUSG00000063787.4",-0.0305273339,5.26415641,-0.720140303,0.47709733,0.983319167,"Geno_at_39"
"Ciao2b","ENSMUSG00000031879.14",-0.0305252857,4.86841675,-0.654612829,0.517780853,0.983319167,"Geno_at_39"
"Naa30","ENSMUSG00000036282.15",0.0305160087,6.26954077,0.812677828,0.422902889,0.983319167,"Geno_at_39"
"4931406P16Rik","ENSMUSG00000066571.13",-0.0304952415,5.05129234,-0.775277816,0.444336506,0.983319167,"Geno_at_39"
"Kdm2b","ENSMUSG00000029475.17",0.030415569,6.00765904,0.720567772,0.476838098,0.983319167,"Geno_at_39"
"Myo1c","ENSMUSG00000017774.19",-0.0304080202,7.781593,-0.811867932,0.423360192,0.983319167,"Geno_at_39"
"Trmt10a","ENSMUSG00000004127.12",0.0304051757,4.68305857,0.650399439,0.520460003,0.983319167,"Geno_at_39"
"Cpne3","ENSMUSG00000028228.5",0.0304019015,7.29173095,0.845086735,0.404853935,0.983319167,"Geno_at_39"
"Pros1","ENSMUSG00000022912.8",-0.0303734874,5.78861337,-0.684243238,0.49915371,0.983319167,"Geno_at_39"
"Mcm5","ENSMUSG00000005410.6",0.0303663352,8.8022757,0.891729179,0.379742922,0.983319167,"Geno_at_39"
"Npm1","ENSMUSG00000057113.13",-0.0303661648,10.0738455,-0.925014971,0.362451884,0.983319167,"Geno_at_39"
"Rrbp1","ENSMUSG00000027422.15",-0.0303648478,6.80552486,-0.667254021,0.509987954,0.983319167,"Geno_at_39"
"Txndc17","ENSMUSG00000020803.3",-0.030361247,5.73120466,-0.714884405,0.480291309,0.983319167,"Geno_at_39"
"Eif2d","ENSMUSG00000026427.16",-0.030349435,6.11966228,-0.927918955,0.360968302,0.983319167,"Geno_at_39"
"Haspin","ENSMUSG00000050107.2",-0.0303320199,5.287006,-0.763728051,0.451085214,0.983319167,"Geno_at_39"
"Slain2","ENSMUSG00000036087.18",0.0303233805,6.44145252,0.872314386,0.390070715,0.983319167,"Geno_at_39"
"Ccdc93","ENSMUSG00000026339.18",0.0303122479,5.42395891,0.734329981,0.46853568,0.983319167,"Geno_at_39"
"Itm2c","ENSMUSG00000026223.15",-0.0302960865,5.63914087,-0.722695807,0.475548792,0.983319167,"Geno_at_39"
